ID,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20999,3,1,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,1,98022,47.202,-121.994,1270,5184
21000,4,2.75,2180,8475,1,0,0,4,7,1330,850,1987,0,0,98031,47.4045,-122.174,1500,7140
21001,3,1.5,1510,7642,1,0,0,3,7,1510,0,1959,0,0,98008,47.5978,-122.116,2180,8357
21002,4,2.5,3200,7282,2,0,0,3,9,3200,0,2007,0,0,98188,47.4318,-122.286,3030,7290
21003,3,0.75,1240,4000,1,0,0,4,7,1240,0,1968,0,0,98112,47.6239,-122.297,1460,4000
21004,3,2.5,1960,47044,2,0,0,4,8,1960,0,1978,0,0,98077,47.7573,-122.07,2020,29004
21005,3,2,2660,5000,1.5,0,3,3,8,1940,720,1910,0,0,98116,47.5829,-122.382,2270,5000
21006,3,3.25,3080,12100,2,0,0,3,8,2080,1000,1984,0,0,98117,47.695,-122.399,2100,6581
21007,4,2.75,2890,6825,1,0,0,3,8,1560,1330,1973,0,0,98034,47.734,-122.182,1900,10120
21008,3,2.25,1800,9597,1,0,2,3,7,1200,600,1963,0,0,98188,47.4516,-122.267,1700,13502
21009,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,0,98166,47.4663,-122.359,2300,9500
21010,2,1.5,1750,46173,2,0,0,4,8,1750,0,1964,0,0,98072,47.7397,-122.126,2220,42224
21011,5,2.5,2380,8204,1,0,0,3,8,1540,840,1957,0,0,98115,47.7,-122.287,2270,8204
21012,3,2.5,2320,5663,2,0,0,3,8,2320,0,2003,0,0,98027,47.539,-122.07,2500,4500
21013,5,2,1860,9000,2,0,0,3,7,1860,0,1980,0,0,98045,47.4484,-121.772,1390,9752
21014,1,1,720,7140,1,0,0,3,6,720,0,1930,0,0,98146,47.5119,-122.339,1140,7577
21015,3,2,1900,8002,1,0,0,3,7,1900,0,1991,0,0,98023,47.2909,-122.352,1900,6086
21016,3,1,1640,26127,2,0,0,3,6,1640,0,1975,0,0,98019,47.7656,-121.905,1620,25788
21017,3,1,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,1,98001,47.2749,-122.252,1170,9600
21018,4,3,4260,18687,2,0,0,3,11,4260,0,1996,0,0,98075,47.5874,-121.982,3490,16772
21019,3,1,1260,9600,1,0,0,3,7,1260,0,1970,1995,1,98045,47.4444,-121.762,1530,9790
21020,3,2.5,3290,90796,2,0,0,4,10,3290,0,1992,0,0,98042,47.3154,-122.079,2700,55023
21021,2,2,860,3000,1,0,0,3,6,860,0,1906,0,0,98118,47.5633,-122.288,1290,3500
21022,3,2.25,1780,4252,2,0,0,4,8,1540,240,1989,0,0,98144,47.6004,-122.292,2220,4000
21023,3,2.25,1440,4667,2,0,0,3,7,1440,0,1985,0,0,98029,47.5662,-122.017,1610,4756
21024,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,0,98004,47.5827,-122.195,2110,8114
21025,4,2.5,2500,12090,1,0,0,3,9,2500,0,1983,0,0,98074,47.6346,-122.045,3380,12760
21026,3,1,960,9624,1,0,0,3,7,960,0,1953,0,0,98155,47.7758,-122.301,1540,9624
21027,3,1,1250,7820,1,0,0,3,7,1250,0,1967,0,0,98001,47.3397,-122.291,1300,7920
21028,3,1.5,2380,14500,1,0,0,4,7,1850,530,1961,0,0,98028,47.7714,-122.256,1830,13600
21029,3,1,1500,3920,1,0,0,3,7,1000,500,1947,0,0,98107,47.6718,-122.359,1640,4017
21030,3,1,1500,13500,1,0,0,4,7,1500,0,1968,0,0,98059,47.4666,-122.072,1350,13680
21031,4,1.75,2710,9216,1,0,0,3,8,1440,1270,1961,0,0,98126,47.5523,-122.379,1960,6350
21032,4,2.5,2380,7792,2,0,0,3,8,2380,0,1993,0,0,98092,47.3273,-122.173,2260,7378
21033,3,2,1580,6655,1,0,0,3,6,790,790,1944,0,0,98178,47.4927,-122.248,1090,6655
21034,4,2.5,1810,13000,1,0,0,4,8,1470,340,1977,0,0,98022,47.2202,-121.993,1850,13000
21035,3,1.75,1910,12321,1,0,0,4,7,1100,810,1952,0,0,98004,47.5995,-122.198,1910,11761
21036,4,2.5,2270,5000,2,0,0,3,9,2270,0,2014,0,0,98117,47.6916,-122.37,1210,5000
21037,3,2,1860,12944,1,0,0,3,9,1860,0,2002,0,0,98058,47.4298,-122.102,2500,29279
21038,2,1,1080,4000,1,0,0,3,7,1080,0,1940,0,0,98117,47.6902,-122.387,1530,4240
21039,3,2.75,2280,4280,1,0,0,5,7,1280,1000,1917,0,0,98103,47.6685,-122.335,1650,4280
21040,3,1.75,1510,4800,1,0,2,3,7,860,650,1925,2011,1,98126,47.5667,-122.372,1510,4800
21041,3,2.5,2970,9600,2,0,0,3,9,2970,0,1994,0,0,98006,47.5422,-122.132,2970,9707
21042,3,2.25,1800,9010,1,0,0,3,7,1300,500,1975,0,0,98155,47.7722,-122.312,1950,10240
21043,4,2.75,2490,9714,1,0,0,4,8,1400,1090,1983,0,0,98011,47.7496,-122.201,2060,15300
21044,4,2.5,2340,52272,2,0,0,2,8,2340,0,1978,0,0,98042,47.3468,-122.091,2480,40500
21045,3,1.75,1180,13927,1,0,0,5,7,1180,0,1962,0,0,98059,47.4818,-122.094,1400,13173
21046,3,2.5,1800,4400,1,0,0,5,7,1350,450,1970,0,0,98199,47.6599,-122.396,1920,4400
21047,3,1.75,1540,8885,1,0,0,4,7,1440,100,1980,0,0,98031,47.4031,-122.201,1540,12734
21048,4,2.5,2350,7203,2,0,0,3,8,2350,0,1989,0,0,98059,47.5123,-122.151,2260,7274
21049,3,2,1350,8587,1,0,0,3,7,1350,0,1998,0,0,98022,47.2073,-122.012,1350,8587
21050,4,1.75,1320,4800,1,0,0,4,7,870,450,1930,0,0,98106,47.5534,-122.365,940,4800
21051,4,2,2640,5000,2,0,0,3,7,2040,600,1949,0,0,98117,47.678,-122.375,1330,5000
21052,3,2,1553,6550,1,0,0,3,7,1553,0,1900,2001,1,98022,47.2056,-121.994,1010,10546
21053,3,1.75,1430,9750,1,0,0,5,7,1430,0,1962,0,0,98133,47.7441,-122.357,1630,9282
21054,4,2,1820,9450,1,0,0,3,7,1100,720,1962,0,0,98155,47.7607,-122.329,1540,9450
21055,4,1.5,1570,6717,1,0,0,5,6,1570,0,1911,0,0,98002,47.307,-122.217,1140,6716
21056,5,3.5,3150,4120,2,0,0,3,8,2460,690,1911,2007,1,98115,47.6754,-122.315,2080,4160
21057,3,2.25,2010,7495,1,0,0,4,8,1570,440,1979,0,0,98027,47.5613,-122.083,2050,8402
21058,4,1.75,2660,11315,2,0,0,4,8,2660,0,1983,0,0,98074,47.6204,-122.044,1980,11315
21059,4,2.25,2740,88426,2,0,0,3,7,2740,0,1991,0,0,98027,47.4734,-122.006,2740,62726
21060,3,1,960,10761,1,0,0,4,6,960,0,1962,0,0,98002,47.2819,-122.224,960,10761
21061,5,3.25,2860,20790,1,0,0,4,7,1800,1060,1965,0,0,98155,47.7757,-122.295,1920,9612
21062,4,2,2750,9001,1,0,0,3,8,2750,0,2008,0,0,98055,47.457,-122.189,1340,11050
21063,2,1,710,4618,1,0,1,3,5,710,0,1925,0,0,98199,47.64,-122.394,1810,4988
21064,4,2.25,1960,10275,2,0,0,3,7,1960,0,1965,0,0,98052,47.6887,-122.124,1560,10275
21065,3,2.75,3290,22649,2,0,0,4,8,3290,0,1993,0,0,98056,47.5241,-122.193,2750,6119
21066,2,1,1020,8102,1,0,0,3,7,1020,0,1956,0,0,98056,47.5135,-122.193,1770,7291
21067,2,3.25,3000,24004,1,0,0,3,10,2410,590,1952,0,0,98005,47.611,-122.157,4270,24506
21068,2,1.5,1010,948,3,0,0,3,8,1010,0,1999,0,0,98103,47.6529,-122.355,1330,1318
21069,3,2.25,2420,23507,1,0,0,4,8,2420,0,1969,0,0,98027,47.5107,-122.027,2540,22257
21070,4,2.5,2090,7290,1,0,0,5,8,1420,670,1966,0,0,98007,47.624,-122.142,2110,8436
21071,5,1.75,2650,11340,1,0,0,3,8,2650,0,1955,0,0,98004,47.626,-122.213,2780,13204
21072,3,1,1020,11652,1,0,0,4,6,1020,0,1971,0,0,98188,47.4459,-122.278,1690,11652
21073,4,3.25,3800,19798,2,0,0,3,10,3800,0,1969,2009,1,98006,47.5684,-122.19,3940,18975
21074,4,1,1390,18000,1,0,0,3,7,1390,0,1955,2013,1,98032,47.3885,-122.284,1390,18000
21075,2,1.75,1460,4800,1,0,0,5,7,850,610,1950,0,0,98103,47.6928,-122.339,2050,5592
21076,3,1,1160,7912,1,0,0,4,7,1160,0,1956,0,0,98125,47.7336,-122.306,1190,7482
21077,4,3.25,3500,5960,2,0,0,3,9,3500,0,2010,0,0,98053,47.6944,-122.022,3390,6856
21078,3,1.5,1250,7700,1,0,0,5,7,1250,0,1968,0,0,98056,47.5383,-122.178,1430,7700
21079,3,1,1920,6710,1,0,0,3,7,1320,600,1959,0,0,98118,47.5346,-122.286,1810,5600
21080,5,3,2420,11250,2,0,0,3,8,2420,0,2013,0,0,98146,47.5082,-122.362,1510,9950
21081,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1919,0,0,98030,47.3846,-122.227,1540,7110
21082,5,2.5,2530,4229,2,0,0,3,7,2530,0,2004,0,0,98038,47.3531,-122.021,2070,4879
21083,3,2.25,1820,15000,1,0,0,3,7,1480,340,1978,0,0,98028,47.7401,-122.249,1930,13600
21084,2,1,1510,3360,1,0,0,3,7,880,630,1924,0,0,98122,47.6135,-122.297,1330,3360
21085,3,2.5,1380,1547,3,0,0,3,8,1380,0,2000,0,0,98103,47.6908,-122.341,1380,1465
21086,4,3,1840,7510,2,0,0,5,8,1840,0,1988,2013,1,98092,47.2595,-122.218,1650,7957
21087,3,1.5,1480,9606,1,0,0,4,7,1100,380,1964,0,0,98023,47.2978,-122.363,1600,9619
21088,4,2.75,1860,7500,1,0,0,5,8,1220,640,1967,0,0,98056,47.5398,-122.173,2020,8137
21089,3,1.75,2310,7620,2,0,0,3,8,2310,0,1942,1988,1,98177,47.7266,-122.363,2200,7672
21090,2,1,770,2191,1,0,0,3,6,770,0,1937,0,0,98108,47.5512,-122.323,940,5000
21091,5,2.25,2290,7420,1,0,0,3,7,1290,1000,1973,0,0,98058,47.4375,-122.166,1660,7526
21092,4,2.5,2260,5164,2,0,0,3,8,2260,0,1996,0,0,98056,47.509,-122.166,2260,5866
21093,3,3,4910,43560,2,0,0,4,10,4000,910,1989,0,0,98007,47.5911,-122.131,3540,12288
21094,4,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,0,98105,47.6709,-122.282,1970,4687
21095,3,1.75,1950,15037,1,0,0,3,7,1950,0,1989,0,0,98014,47.6892,-121.913,1760,15181
21096,4,1.5,1200,10890,1,0,0,5,7,1200,0,1972,0,0,98042,47.3423,-122.088,1250,10139
21097,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,0,0,98105,47.6643,-122.29,1720,4000
21098,4,2.5,2320,11259,2,0,0,3,9,2320,0,1982,0,0,98004,47.6443,-122.194,2820,11770
21099,3,2,1400,2445,1,0,0,3,7,840,560,2002,0,0,98144,47.5926,-122.299,1400,3200
21100,2,1,780,8160,1,0,0,4,6,780,0,1953,0,0,98133,47.7356,-122.34,1310,8160
21101,3,1.5,1740,9547,1,0,0,4,7,1740,0,1962,0,0,98055,47.4475,-122.213,1780,9936
21102,4,2.5,3670,7000,2,0,0,3,10,3670,0,2005,0,0,98075,47.5854,-122.08,3680,7437
21103,3,2,2250,7904,1.5,0,0,3,8,2250,0,1998,0,0,98001,47.3165,-122.252,2460,8622
21104,3,1,840,8400,1,0,0,3,6,840,0,1959,0,0,98023,47.3281,-122.344,1030,8640
21105,2,2,2180,18525,1,1,4,5,9,1580,600,1952,0,0,98146,47.5036,-122.387,2480,21503
21106,3,1,1460,8400,1,0,0,3,7,1460,0,1958,0,0,98055,47.4243,-122.198,1460,9600
21107,3,2,1480,3876,1,0,0,5,7,860,620,1928,0,0,98117,47.6808,-122.382,1660,3774
21108,3,3.25,2240,5000,2,0,0,3,9,1540,700,1989,0,0,98198,47.4114,-122.334,1800,7500
21109,3,2,1570,7200,1,0,0,4,7,1570,0,1952,0,0,98155,47.7501,-122.314,1410,7434
21110,5,3,3610,9775,2,0,0,3,8,3610,0,2003,0,0,98038,47.3545,-122.011,2800,8582
21111,5,3.25,3230,3825,2,0,0,3,9,2480,750,2014,0,0,98117,47.6785,-122.392,1480,5100
21112,4,3,2793,5703,2,0,0,3,9,2793,0,2009,0,0,98030,47.3682,-122.178,2793,5704
21113,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,0,98116,47.5818,-122.402,1510,1352
21114,4,2.5,2240,3712,2,0,0,3,8,2240,0,2014,0,0,98038,47.3551,-122.061,2530,4315
21115,3,2,2100,31550,1,0,0,3,8,2100,0,2010,0,0,98014,47.6907,-121.917,1860,18452
21116,3,2.5,2130,5205,2,0,0,3,8,2130,0,2013,0,0,98045,47.4832,-121.774,2250,5462
21117,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2010,0,0,98027,47.54,-122.026,1620,1068
21118,3,2.5,1490,2478,3,0,0,3,8,1490,0,2009,0,0,98133,47.7236,-122.353,1270,1156
21119,3,1,1300,6098,1,0,0,3,7,1300,0,2013,0,0,98014,47.7074,-121.364,1300,6849
21120,3,1.75,1410,1899,2,0,0,3,8,1410,0,2014,0,0,98106,47.5171,-122.347,1410,1811
21121,3,2.5,1930,8254,2,0,0,3,7,1930,0,2014,0,0,98146,47.4973,-122.346,1540,8849
21122,4,2.75,2620,6019,2,0,0,3,8,2620,0,2013,0,0,98045,47.484,-121.771,2790,6716
21123,4,2.5,1830,3868,2,0,0,3,7,1830,0,2007,0,0,98118,47.5186,-122.276,2330,3868
21124,5,3.5,4890,12039,2,0,0,3,9,3590,1300,2014,0,0,98011,47.7338,-122.208,4590,10079
21125,5,3.25,3660,11995,2,0,2,3,10,3660,0,2006,0,0,98065,47.5337,-121.86,3320,11241
21126,5,2.5,3070,7200,2,0,0,3,8,3070,0,2005,0,0,98059,47.4939,-122.137,2590,7200
21127,4,3.25,3276,10801,2,0,0,3,9,3276,0,2008,0,0,98166,47.4585,-122.361,2010,11656
21128,2,1.75,1250,1208,2,0,0,3,7,1040,210,2007,0,0,98144,47.6004,-122.299,1250,1656
21129,2,2.25,1360,1336,3,0,0,3,8,1360,0,2008,0,0,98107,47.6714,-122.392,1280,1295
21130,4,2.5,2020,5100,2,0,0,3,7,2020,0,2010,0,0,98023,47.2822,-122.357,2300,5685
21131,4,2.75,2790,8092,2,0,0,3,8,2790,0,2013,0,0,98045,47.4834,-121.773,2790,6154
21132,2,3,1570,1281,3,0,0,3,8,1570,0,2014,0,0,98107,47.6741,-122.384,1570,2500
21133,4,2.75,2475,4276,2,0,0,3,7,2475,0,2014,0,0,98002,47.345,-122.21,2475,4000
21134,3,3.25,1720,1330,2,0,0,3,8,1030,690,2004,0,0,98112,47.62,-122.309,1720,1520
21135,3,2.25,2940,6500,3,0,0,3,9,2940,0,2014,0,0,98136,47.5482,-122.388,1680,6500
21136,4,2.5,2420,5006,2,0,0,3,8,2420,0,2013,0,0,98059,47.4795,-122.126,2750,5471
21137,3,2.5,2393,4788,2,0,0,3,8,2393,0,2012,0,0,98055,47.4517,-122.204,2439,5477
21138,3,2.25,1240,949,3,0,0,3,8,1240,0,2008,0,0,98103,47.6488,-122.334,1310,1140
21139,4,3.5,2970,6587,2,0,0,3,8,2260,710,2014,0,0,98059,47.4776,-122.122,2970,5690
21140,5,3.75,3330,5042,2,0,2,3,9,2470,860,2014,0,0,98103,47.6497,-122.339,1780,3990
21141,2,2.25,1240,750,2,0,0,3,7,1150,90,2008,0,0,98027,47.5322,-122.073,1240,750
21142,3,3.5,1500,1249,2,0,0,3,8,1240,260,2004,0,0,98107,47.6727,-122.373,1440,1850
21143,3,2.25,1260,915,2,0,0,3,8,1020,240,2007,0,0,98106,47.555,-122.363,1260,1056
21144,2,1.5,1030,2850,2,0,0,3,7,1030,0,1995,0,0,98038,47.3845,-122.039,1030,3000
21145,3,1.5,1072,4339,2,0,0,3,7,1072,0,2009,0,0,98042,47.386,-122.162,1443,4341
21146,3,2.5,4090,16972,2,0,2,3,11,3590,500,2007,0,0,98177,47.7258,-122.37,3740,16972
21147,3,2.5,1800,4357,2,0,0,3,8,1800,0,2013,0,0,98065,47.5337,-121.841,1800,3663
21148,2,1.5,830,1276,2,0,0,3,7,830,0,2005,0,0,98122,47.6175,-122.297,1540,1484
21149,2,1.5,830,1333,2,0,0,3,7,830,0,2005,0,0,98136,47.5506,-122.381,1120,4822
21150,5,4.5,4630,6324,2,0,0,3,9,3210,1420,2006,0,0,98065,47.5382,-121.86,4420,6790
21151,5,3.25,2360,3873,2,0,0,3,8,1990,370,2006,0,0,98108,47.5635,-122.299,1720,3071
21152,3,3.25,3890,3452,2,0,0,3,12,2890,1000,2006,0,0,98102,47.626,-122.323,2860,2199
21153,4,3,1984,4460,2,0,0,3,7,1984,0,2012,0,0,98002,47.3532,-122.211,2095,3402
21154,4,4,5610,11063,3,0,0,3,11,4750,860,2006,0,0,98074,47.65,-122.065,4560,11063
21155,4,2.5,2240,4800,2,0,0,3,8,2240,0,2014,0,0,98001,47.2911,-122.266,2240,5040
21156,3,2,1580,1972,2.5,0,2,3,8,1180,400,2007,0,0,98116,47.5903,-122.386,1500,1908
21157,3,2.5,1430,1250,3,0,0,3,7,1430,0,2007,0,0,98103,47.6904,-122.342,1360,1269
21158,4,2.5,1850,5388,2,0,0,3,8,1850,0,2009,0,0,98038,47.3494,-122.041,2140,5086
21159,4,2.5,2423,7292,2,0,0,3,8,2423,0,2005,0,0,98023,47.3227,-122.37,2495,7489
21160,3,2.25,1420,1282,3,0,0,3,8,1420,0,2006,0,0,98103,47.6533,-122.346,1530,1280
21161,4,2.5,2560,6238,2,0,0,3,8,2560,0,2007,0,0,98178,47.4899,-122.255,2560,6240
21162,3,2.5,1900,6224,2,0,0,3,7,1900,0,2005,0,0,98075,47.5941,-122.004,2260,5450
21163,2,2.25,1350,1493,2,0,0,3,8,1050,300,2007,0,0,98136,47.5421,-122.388,1250,1202
21164,3,1.75,1320,1014,3,0,0,3,9,1320,0,2015,0,0,98122,47.6047,-122.305,1380,1495
21165,4,2.5,3640,6389,2,0,0,3,9,3640,0,2014,0,0,98052,47.7049,-122.123,3570,6303
21166,2,2.5,1590,1679,2,0,0,3,8,1590,0,2012,0,0,98029,47.5449,-122.011,1590,1680
21167,5,2.75,2710,4500,2,0,0,3,8,2710,0,2014,0,0,98038,47.3547,-122.062,2710,4626
21168,4,2.75,3140,7258,2,0,1,3,10,3140,0,2006,0,0,98034,47.7064,-122.232,2990,13600
21169,4,2.5,2650,4120,2,0,0,3,8,2650,0,2014,0,0,98146,47.5019,-122.34,2030,3768
21170,3,2.5,1770,1235,3,0,0,3,8,1600,170,2007,0,0,98103,47.6965,-122.342,1680,1203
21171,2,2.5,2170,7665,1,0,2,3,8,2170,0,2013,0,0,98053,47.7112,-122.019,2300,7100
21172,5,4,4180,12042,2,0,0,3,10,4180,0,2014,0,0,98075,47.5959,-122.014,1800,6052
21173,5,2.5,2570,7412,2,0,0,3,8,2570,0,2006,0,0,98019,47.7265,-121.957,2890,8056
21174,4,2.75,3070,7201,2,0,0,3,9,3070,0,2006,0,0,98059,47.4897,-122.147,2880,8364
21175,3,2.5,2610,5845,2,0,0,3,8,2610,0,2005,0,0,98059,47.4821,-122.142,2810,5000
21176,3,1.5,1240,983,3,0,0,3,8,1240,0,2009,0,0,98133,47.7235,-122.353,1240,1026
21177,3,2.5,1680,2801,2,0,0,3,7,1680,0,2011,0,0,98011,47.745,-122.181,1920,2723
21178,4,2,1590,942,3,0,0,3,7,1590,0,2008,0,0,98027,47.54,-122.026,1390,942
21179,4,2.5,2150,3143,2,0,0,3,7,2150,0,2010,0,0,98059,47.5048,-122.154,2640,3200
21180,3,2.25,1450,4706,2,0,0,3,7,1450,0,2009,0,0,98028,47.761,-122.232,1490,4667
21181,3,2.5,2196,7475,2,0,0,3,8,2196,0,2006,0,0,98030,47.3803,-122.204,1860,6755
21182,5,4.5,4280,8465,2,0,0,3,10,4280,0,2014,0,0,98034,47.7325,-122.165,2990,11067
21183,3,3,2340,5002,2,0,0,3,8,2340,0,2013,0,0,98045,47.4831,-121.773,2790,5375
21184,4,4,4420,5940,2,0,0,3,10,3410,1010,2006,0,0,98027,47.5397,-122.072,4510,5797
21185,3,2.5,2040,13590,2,0,0,3,8,2040,0,2009,0,0,98042,47.3122,-122.04,1850,12485
21186,1,1.5,1120,912,3,0,0,3,7,1120,0,2011,0,0,98144,47.5924,-122.299,1380,3200
21187,2,2.5,2150,5760,1,0,0,3,8,2150,0,2010,0,0,98053,47.7094,-122.018,1640,4680
21188,4,2.5,2610,7227,2,0,0,3,9,2610,0,2011,0,0,98010,47.314,-122.023,2630,7421
21189,3,2.5,1860,415126,2,0,0,3,7,1860,0,2006,0,0,98038,47.3974,-122.005,2070,54014
21190,4,3.5,3510,9364,2,0,0,3,10,3510,0,2001,0,0,98065,47.54,-121.876,3510,9161
21191,2,3,2210,3917,2,0,0,3,10,1500,710,2008,0,0,98122,47.6166,-122.291,1720,3933
21192,4,3.5,2370,3692,2.5,0,0,3,8,2370,0,2013,0,0,98056,47.5044,-122.17,2520,5425
21193,3,2.5,1150,1194,2,0,0,3,8,1020,130,2006,0,0,98107,47.6684,-122.365,1450,1714
21194,3,2.5,2655,5080,2,0,0,3,8,2655,0,2013,0,0,98023,47.2972,-122.348,2879,5232
21195,2,2.5,1233,1244,2,0,0,3,7,963,270,2007,0,0,98136,47.5533,-122.381,1230,1300
21196,3,2.5,2500,51836,1,0,0,3,9,1510,990,2013,0,0,98027,47.4694,-121.989,2270,54450
21197,2,1.5,1320,826,2,0,0,3,8,1100,220,2008,0,0,98144,47.5879,-122.304,1340,1213
21198,3,2.25,2730,9388,1,0,0,3,7,1390,1340,1975,0,0,98030,47.3785,-122.185,2255,5701
21199,3,2.5,1427,4337,2,0,0,3,7,1427,0,2009,0,0,98042,47.3857,-122.162,1443,4347
21200,4,2.5,2910,6555,2,0,0,3,9,2910,0,2005,0,0,98033,47.6659,-122.172,2910,10419
21201,3,3,1290,1112,3,0,0,3,7,1290,0,2008,0,0,98125,47.7282,-122.296,1230,9000
21202,4,2.5,2170,6000,2,0,0,3,7,1630,540,2008,0,0,98106,47.5589,-122.365,1720,5668
21203,3,2.5,2550,5376,2,0,0,3,9,2550,0,2004,0,0,98052,47.6647,-122.083,2250,4050
21204,4,3.25,2670,5001,1,0,0,3,9,1640,1030,2013,0,0,98108,47.5666,-122.293,1610,5001
21205,2,2.5,1611,2210,2,0,2,3,10,1611,0,2005,0,0,98109,47.6291,-122.347,2070,2182
21206,4,3.25,3444,5166,2,0,0,3,8,2714,730,2014,0,0,98023,47.2966,-122.348,2848,5182
21207,4,3.25,3750,74052,2,0,0,3,10,3750,0,2013,0,0,98053,47.658,-122.006,4920,74052
21208,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,2009,0,0,98014,47.7185,-121.405,1740,64626
21209,2,2.25,1160,1010,2,0,0,3,8,1000,160,2006,0,0,98112,47.6207,-122.301,1200,1170
21210,3,2.5,2830,4334,3,1,4,3,10,2830,0,2006,0,0,98074,47.6318,-122.071,2830,38211
21211,4,2.5,2820,6120,2,0,0,3,9,2820,0,2014,0,0,98115,47.6911,-122.293,1510,6120
21212,3,2.25,1710,1193,2,0,0,3,9,1140,570,2014,0,0,98122,47.6173,-122.31,1510,1193
21213,3,2.25,1530,1305,2,0,0,3,7,1116,414,2007,0,0,98177,47.7034,-122.357,1320,1427
21214,2,1.5,1000,1251,2,0,0,3,7,930,70,2006,0,0,98199,47.6529,-122.384,1420,1187
21215,5,2.75,3250,8100,2,0,0,3,8,3250,0,2014,0,0,98125,47.7133,-122.311,1270,8100
21216,5,3.5,4320,7502,2,0,0,3,9,3500,820,2012,0,0,98056,47.5235,-122.168,3250,7538
21217,3,2,1480,800,2,0,0,3,8,1000,480,2014,0,0,98136,47.5492,-122.387,1480,886
21218,3,3.5,1130,1449,3,0,0,3,7,1130,0,2005,0,0,98103,47.6968,-122.348,1130,1200
21219,4,3.25,3230,4838,2,0,0,3,9,3230,0,2014,0,0,98038,47.3559,-122.023,2980,5094
21220,5,3.5,3920,5150,2,0,0,3,9,2820,1100,2004,0,0,98052,47.6638,-122.084,3170,5530
21221,2,1.5,1190,1361,2,0,0,3,8,1190,0,2007,0,0,98122,47.6161,-122.302,1280,3360
21222,3,2.5,1810,914,3,0,0,3,8,1380,430,2008,0,0,98116,47.5732,-122.387,1810,914
21223,4,2.5,3250,5000,2,0,0,3,8,3250,0,2008,0,0,98059,47.4988,-122.148,3230,5507
21224,3,2.5,1380,1389,3,0,0,3,8,1380,0,2008,0,0,98102,47.6427,-122.327,1380,1249
21225,4,3.25,3080,4120,2,0,0,3,9,2380,700,2014,0,0,98117,47.6845,-122.359,1410,4120
21226,3,2.5,2280,6031,2,0,0,3,8,2280,0,2011,0,0,98019,47.7322,-121.966,2430,7200
21227,5,4,1680,7268,1,0,0,3,8,1370,310,2008,0,0,98106,47.5571,-122.356,2040,8259
21228,3,2.5,2480,4136,2,0,0,3,8,2480,0,2009,0,0,98059,47.493,-122.147,2510,4314
21229,3,2.5,1940,3211,2,0,0,3,8,1940,0,2009,0,0,98027,47.5644,-122.093,1880,3078
21230,3,2.5,1940,3211,2,0,0,3,8,1940,0,2009,0,0,98027,47.5644,-122.093,1880,3078
21231,3,2.25,1280,1187,2,0,0,3,8,1080,200,2008,0,0,98107,47.6651,-122.368,1280,1681
21232,3,2,1520,5040,2,0,0,3,7,1520,0,1977,2006,1,98177,47.777,-122.362,1860,8710
21233,2,2.25,1230,1078,2,0,0,3,7,1160,70,2008,0,0,98027,47.5324,-122.073,1240,817
21234,3,2.5,1480,2159,3,0,0,3,8,1480,0,2007,0,0,98103,47.6533,-122.341,1480,1554
21235,3,2.5,2140,2867,2,0,0,3,8,1960,180,2005,0,0,98027,47.5357,-122.073,2280,2836
21236,4,3.5,4670,6000,2,0,3,3,11,3820,850,2007,0,0,98027,47.5414,-121.994,4310,6000
21237,3,2.5,2930,5641,2,0,0,3,8,2930,0,2013,0,0,98052,47.71,-122.113,3300,5641
21238,4,2.5,2598,5553,2,0,0,3,9,2598,0,2014,0,0,98092,47.3412,-122.178,2502,4900
21239,3,2.5,2242,4995,2,0,0,3,8,2242,0,2011,0,0,98092,47.2595,-122.202,1798,4942
21240,4,2.5,2830,5932,2,0,0,3,9,2830,0,2014,0,0,98199,47.6479,-122.408,2840,5593
21241,3,3.25,1430,1348,2,0,0,3,8,1160,270,2008,0,0,98107,47.6743,-122.374,1160,1265
21242,4,2.5,2090,5040,2,0,0,3,9,2090,0,2014,0,0,98055,47.4797,-122.23,1430,12000
21243,4,2.5,3050,8000,2,0,0,3,9,3050,0,2007,0,0,98028,47.7465,-122.231,1910,8000
21244,5,5.25,3410,8118,2,0,0,3,11,3410,0,2006,0,0,98039,47.6295,-122.236,3410,16236
21245,4,2.5,3540,7009,2,0,0,3,9,3540,0,2007,0,0,98033,47.6749,-122.176,2150,10290
21246,4,2.5,1714,3080,2,0,0,3,8,1714,0,2009,0,0,98055,47.429,-122.188,1714,3250
21247,4,2.5,3284,6516,2,0,0,3,8,3284,0,2014,0,0,98092,47.3393,-122.181,2555,5008
21248,3,2.5,1150,1193,2,0,0,3,8,1020,130,2006,0,0,98107,47.6684,-122.365,1450,1640
